Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9282324,77.5195263,100.73921890634196,2.7777777,6.271807,292.72943,1730968895274,,,1732752536471644,,1,,,
GPS,12.9282324,77.5195263,100.03126599145928,2.7777777,6.107451,293.1446,1730968895553,,,1732752816104451,,1,,,
FLP,12.9282324,77.5195263,100.03126599145928,2.7777777,6.107451,293.1446,1730968895553,,,1732752816104451,,1,,,
FLP,12.9282402,77.5195064,100.52402130674646,2.7777777,5.273352,293.74005,1730968895829,,,1732753091770913,,1,,,
FLP,12.9282402,77.5195064,100.24273384458326,2.7777777,6.927909,292.594,1730968896105,,,1732753368310720,,1,,,
FLP,12.9282402,77.5195064,101.3783797054765,2.7777777,6.3387637,292.10968,1730968896381,,,1732753643960181,,1,,,
GPS,12.9282402,77.5195064,101.68204717661486,2.7777777,6.870983,292.3682,1730968896519,,,1732753782163104,,1,,,
FLP,12.9282402,77.5195064,100.64196898759262,2.7777777,6.6306677,292.73007,1730968896660,,,1732753922829874,,1,,,
FLP,12.9282334,77.5194816,100.96294770141046,2.7777777,6.1524434,255.158,1730968896935,,,1732754197495181,,1,,,
FLP,12.9282334,77.5194816,101.2104811895766,2.7777777,5.0404186,255.55446,1730968897208,,,1732754470882835,,1,,,
GPS,12.9282334,77.5194816,101.4852793962276,2.7777777,6.071961,256.6792,1730968897484,,,1732754747098334,,1,,,
FLP,12.9282334,77.5194816,101.4852793962276,2.7777777,6.071961,256.6792,1730968897484,,,1732754747098334,,1,,,
FLP,12.9282265,77.5194567,101.8856811603298,2.7777777,5.7314157,255.99197,1730968897764,,,1732755026897411,,1,,,
FLP,12.9282265,77.5194567,101.37971773644034,2.7777777,6.045895,256.21072,1730968898039,,,1732755301412949,,1,,,
FLP,12.9282265,77.5194567,101.86834525581752,2.7777777,6.402967,257.39407,1730968898315,,,1732755577780565,,1,,,
GPS,12.9282265,77.5194567,101.27602904360587,2.7777777,6.4008074,257.31857,1730968898453,,,1732755716019295,,1,,,
FLP,12.9282265,77.5194567,101.0262334643887,2.7777777,5.6679053,255.21082,1730968898594,,,1732755856684988,,1,,,
FLP,12.9282222,77.5194407,101.84644054269124,2.7777777,5.625248,255.40059,1730968898869,,,1732756131566257,,1,,,
FLP,12.9282222,77.5194407,100.75375789616304,2.7777777,5.4470406,257.39893,1730968899143,,,1732756406255256,,1,,,
GPS,12.9282222,77.5194407,101.916988635589,2.7777777,5.626283,254.60611,1730968899418,,,1732756680956448,,1,,,
FLP,12.9282222,77.5194407,101.916988635589,2.7777777,5.626283,254.60611,1730968899418,,,1732756680956448,,1,,,
FLP,12.9282222,77.5194407,100.18019564816352,2.7777777,6.9153256,254.89339,1730968899697,,,1732756959936525,,1,,,
FLP,12.9282414,77.519424,101.51303492105347,2.7777777,6.3006873,320.15018,1730968899974,,,1732757236777794,,1,,,
FLP,12.9282414,77.519424,100.68544203410542,2.7777777,6.17217,320.6291,1730968900247,,,1732757509879679,,1,,,
GPS,12.9282414,77.519424,100.20616757194584,2.7777777,6.464144,319.80032,1730968900383,,,1732757645873255,,1,,,
FLP,12.9282414,77.519424,100.10568263395504,2.7777777,6.568043,321.1662,1730968900527,,,1732757789352755,,1,,,
FLP,12.9282607,77.5194072,101.49537237618073,2.7777777,5.881162,320.17212,1730968900801,,,1732758063723371,,1,,,
FLP,12.9282607,77.5194072,100.8515402924573,2.7777777,5.5935507,321.4443,1730968901074,,,1732758337253755,,1,,,
GPS,12.9282607,77.5194072,100.4739092287858,2.7777777,5.5883303,321.0009,1730968901347,,,1732758609710370,,1,,,
FLP,12.9282607,77.5194072,100.4739092287858,2.7777777,5.5883303,321.0009,1730968901347,,,1732758609710370,,1,,,
FLP,12.9282607,77.5194072,101.69382260350834,2.7777777,6.2058372,322.15042,1730968901623,,,1732758886081024,,1,,,
FLP,12.9282696,77.5193995,101.27691598110968,2.7777777,5.5219674,321.26318,1730968901899,,,1732759161640639,,1,,,
FLP,12.9282696,77.5193995,101.70073509926424,2.7777777,6.106611,320.0481,1730968902173,,,1732759436297793,,1,,,
GPS,12.9282696,77.5193995,101.69635615510605,2.7777777,5.395189,321.00504,1730968902312,,,1732759574716369,,1,,,
FLP,12.9282696,77.5193995,101.015804363188,2.7777777,6.7626266,319.57724,1730968902453,,,1732759715530216,,1,,,
FLP,12.9282781,77.5193752,100.63766330350184,2.7777777,5.1640697,291.91055,1730968902728,,,1732759990866485,,1,,,
FLP,12.9282781,77.5193752,101.01038487002414,2.7777777,6.837914,291.13647,1730968903005,,,1732760267731100,,1,,,
GPS,12.9282781,77.5193752,100.9200782751589,2.7777777,5.21678,290.10773,1730968903277,,,1732760540257292,,1,,,
FLP,12.9282781,77.5193752,100.9200782751589,2.7777777,5.21678,290.10773,1730968903277,,,1732760540257292,,1,,,
FLP,12.9282781,77.5193752,101.5796295531838,2.7777777,6.4002266,290.63126,1730968903558,,,1732760820672945,,1,,,
FLP,12.9282866,77.5193508,101.1819609203774,2.7777777,6.386976,289.705,1730968903835,,,1732761097449599,,1,,,
FLP,12.9282866,77.5193508,100.12565746920272,2.7777777,5.686586,290.30286,1730968904104,,,1732761366957560,,1,,,
GPS,12.9282866,77.5193508,100.19568859155412,2.7777777,5.2316556,291.79517,1730968904263,,,1732761525838060,,1,,,
FLP,12.9282866,77.5193508,100.19568859155412,2.7777777,5.2316556,291.79517,1730968904263,,,1732761525838060,,1,,,
FLP,12.9282866,77.5193508,101.67912320466888,2.7777777,5.436863,290.008,1730968904531,,,1732761793795522,,1,,,
FLP,12.9282905,77.5193398,100.06988570269188,2.7777777,6.1865854,290.45642,1730968904805,,,1732762067802406,,1,,,
FLP,12.9282905,77.5193398,101.73169307794736,2.7777777,6.240947,292.58395,1730968905081,,,1732762343996291,,1,,,
GPS,12.9282905,77.5193398,101.90598813941412,2.7777777,6.873755,292.24188,1730968905219,,,1732762481482483,,1,,,
FLP,12.9282905,77.5193398,100.66381942081576,2.7777777,5.755081,290.3466,1730968905360,,,1732762623185329,,1,,,
FLP,12.9282905,77.5193398,101.24693143634204,2.7777777,6.9743857,291.07858,1730968905637,,,1732762899530175,,1,,,
FLP,12.9282691,77.5193259,101.1032545542604,2.7777777,5.894568,213.9041,1730968905913,,,1732763175794867,,1,,,
GPS,12.9282691,77.5193259,100.860821971772,2.7777777,5.1108017,214.11278,1730968906188,,,1732763450713597,,1,,,
FLP,12.9282691,77.5193259,100.860821971772,2.7777777,5.1108017,214.11278,1730968906188,,,1732763450713597,,1,,,
FLP,12.9282691,77.5193259,100.5099133047218,2.7777777,5.2281003,212.99791,1730968906467,,,1732763730161713,,1,,,
FLP,12.9282691,77.5193259,101.59036345123174,2.7777777,6.728688,215.22571,1730968906744,,,1732764006677251,,1,,,
FLP,12.9282513,77.5193143,101.45786111009669,2.7777777,5.632668,214.88626,1730968907021,,,1732764283764481,,1,,,
GPS,12.9282513,77.5193143,100.92332600953507,2.7777777,6.326994,215.43416,1730968907160,,,1732764422655751,,1,,,
FLP,12.9282513,77.5193143,101.8710458708367,2.7777777,6.1554627,215.2406,1730968907301,,,1732764563876289,,1,,,
FLP,12.9282513,77.5193143,101.8632976724098,2.7777777,5.8377957,214.18137,1730968907578,,,1732764840432558,,1,,,
FLP,12.9282261,77.5193115,100.77648005184484,2.7777777,6.248749,189.03299,1730968907854,,,1732765117041673,,1,,,
GPS,12.9282261,77.5193115,100.12019182218432,2.7777777,5.7555637,189.11333,1730968908132,,,1732765394364750,,1,,,
FLP,12.9282261,77.5193115,100.12019182218432,2.7777777,5.7555637,189.11333,1730968908132,,,1732765394364750,,1,,,
