Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
GPS,12.9299658258,77.5176902488,714.0,3.04,5.5,36.0,1730973144000,0.82,7.2,1737003261962414,6.0,0,,,
FLP,12.9299659,77.5176863,714.0,3.4520626,8.601,31.675123,1730973144064,0.50309926,45.0,1737003261962414,6.0,0,,,
FLP,12.9299737,77.5176937,714.0,3.3483598,8.61,32.971313,1730973144377,0.5217193,45.0,1737003574798491,6.0,0,,,
GPS,12.929987493,77.5177133828,713.0,2.6599998,5.5,41.9,1730973145000,0.71,7.5,1737004261511452,6.0,0,,,
FLP,12.9299895,77.517708,713.0,3.1001582,8.788,35.49432,1730973145064,0.50112903,45.0,1737004261511452,6.0,0,,,
FLP,12.9299925,77.5177118,713.0,2.9715416,8.819,36.930233,1730973145215,0.50112903,45.0,1737004412324913,6.0,0,,,
GPS,12.9300071066,77.5177303981,713.0,1.93,5.5,39.1,1730973146000,0.72,8.9,1737005260996297,6.0,0,,,
FLP,12.9300076,77.5177271,713.0,2.4483106,9.024,38.572826,1730973146063,0.50892204,45.0,1737005260996297,6.0,0,,,
GPS,12.9300258402,77.517741546,713.0,1.3399999,6.0,35.4,1730973147000,0.75,11.1,1737006261801527,6.0,0,,,
FLP,12.9300238,77.5177407,713.0,1.7152056,9.131,38.280926,1730973147064,0.5256744,45.0,1737006261801527,6.0,0,,,
FLP,12.9300268,77.5177433,713.0,1.5486753,9.212,37.505627,1730973147258,0.5417543,45.0,1737006455181527,6.0,0,,,
FLP,12.9300322,77.5177476,713.0,0.93446034,9.221,34.700794,1730973147856,0.55095524,45.0,1737007054263527,6.0,0,,,
GPS,12.9300415982,77.5177521911,713.0,0.79999995,6.0,33.7,1730973148000,0.61,14.0,1737007260850142,6.0,0,,,
FLP,12.9300366,77.5177497,713.0,0.86920863,9.375,34.52863,1730973148063,0.4664392,45.0,1737007260850142,6.0,0,,,
FLP,12.9300435,77.5177537,713.0,0.8412997,9.526,34.70993,1730973148716,0.46913317,45.0,1737007914115680,6.0,0,,,
GPS,12.930053249,77.5177599024,713.0,0.61,6.0,31.8,1730973149000,0.58,16.9,1737008259296872,6.0,0,,,
FLP,12.9300484,77.5177575,713.0,0.716411,9.142,35.083992,1730973149062,0.39678085,45.0,1737008259296872,6.0,0,,,
FLP,12.9300506,77.5177591,713.0,0.68207735,8.841,35.397545,1730973149315,0.40634438,45.0,1737008512703564,6.0,0,,,
FLP,12.9300543,77.5177614,713.0,0.6228071,8.544,36.899647,1730973149953,0.41270837,45.0,1737009150977641,6.0,0,,,
GPS,12.93008334,77.5177738164,712.0,0.62,5.5,34.6,1730973151000,0.35,14.0,1737010264361871,6.0,0,,,
FLP,12.9300635,77.5177648,712.0,0.39805907,7.92,37.017185,1730973151067,0.351223,45.0,1737010264361871,6.0,0,,,
GPS,12.9300916381,77.5177803542,712.0,0.41,5.5,35.9,1730973152000,0.42,17.9,1737011261293216,6.0,0,,,
FLP,12.930071,77.5177659,712.0,0.18533088,7.508,47.09577,1730973152064,0.23113085,45.0,1737011261293216,6.0,0,,,
GPS,12.9300983856,77.5177928433,711.0,0.75,5.0,64.3,1730973153000,0.46,16.3,1737012265028331,6.0,0,,,
FLP,12.9300785,77.5177704,711.0,0.20867756,5.546,59.812187,1730973153068,0.23205866,45.0,1737012265028331,6.0,0,,,
GPS,12.9301061807,77.5178079307,711.0,0.96999997,5.0,82.0,1730973154000,0.34,10.1,1737013253888099,6.0,0,,,
FLP,12.9300872,77.5177777,711.0,0.21784322,4.572,67.10022,1730973154056,0.22954556,45.0,1737013253888099,6.0,0,,,
GPS,12.9301167838,77.5178241916,710.0,1.22,5.0,90.9,1730973155000,0.44,8.7,1737014261462368,5.0,0,,,
FLP,12.9301003,77.5177906,710.0,0.26173183,3.976,79.076485,1730973155064,0.22410604,45.0,1737014261462368,5.0,0,,,
FLP,12.9303907,77.5179461,101.2135315137972,3.6111112,5.0449557,13.413074,1730973155914,,,1737015111497329,,1,,,
GPS,12.9303907,77.5179461,100.48493252545376,3.6111112,5.4253187,14.287256,1730973156046,,,1737015243638636,,1,,,
FLP,12.9303907,77.5179461,101.82931559087392,3.6111112,5.195577,14.102369,1730973156184,,,1737015381467867,,1,,,
FLP,12.9303907,77.5179461,100.81932810252346,3.6111112,5.673579,14.30855,1730973156451,,,1737015648462367,,1,,,
FLP,12.9303907,77.5179461,101.34945744255386,3.6111112,6.999451,14.72252,1730973156717,,,1737015914117944,,1,,,
GPS,12.9303742,77.5179749,101.2904736029116,3.6111112,5.259757,121.59228,1730973156985,,,1737016182853174,,1,,,
FLP,12.9303742,77.5179749,101.2904736029116,3.6111112,5.259757,121.59228,1730973156985,,,1737016182853174,,1,,,
FLP,12.9303742,77.5179749,100.05986723603384,3.6111112,5.7463174,120.32902,1730973157260,,,1737016457304712,,1,,,
FLP,12.9303742,77.5179749,101.96102050501771,3.6111112,5.306107,122.36706,1730973157533,,,1737016730856328,,1,,,
FLP,12.9303742,77.5179749,101.13592078969856,3.6111112,5.17752,121.30505,1730973157803,,,1737017000576020,,1,,,
GPS,12.9303576,77.5180038,101.45400280835382,3.6111112,6.480251,120.79077,1730973157937,,,1737017134552866,,1,,,
FLP,12.9303576,77.5180038,101.05033894148151,3.6111112,5.560257,120.61187,1730973158068,,,1737017265814981,,1,,,
FLP,12.9303576,77.5180038,100.544507146422,3.6111112,6.8055243,120.89662,1730973158331,,,1737017528786327,,1,,,
FLP,12.9303576,77.5180038,101.3551109209262,3.6111112,5.4771595,120.663025,1730973158594,,,1737017791631481,,1,,,
GPS,12.9303411,77.5180328,100.56187199332592,3.6111112,6.898123,121.52343,1730973158858,,,1737018055466904,,1,,,
FLP,12.9303411,77.5180328,100.56187199332592,3.6111112,6.898123,121.52343,1730973158858,,,1737018055466904,,1,,,
FLP,12.9303411,77.5180328,101.5189105815088,3.6111112,6.6546044,121.22325,1730973159121,,,1737018318472057,,1,,,
FLP,12.9303411,77.5180328,100.85094887371945,3.6111112,5.094735,121.27521,1730973159383,,,1737018580573057,,1,,,
FLP,12.9303411,77.5180328,100.34952261774016,3.6111112,6.562185,120.28131,1730973159645,,,1737018842281518,,1,,,
GPS,12.9303411,77.5180328,101.23462162888728,3.6111112,6.7753496,122.128334,1730973159775,,,1737018973003172,,1,,,
FLP,12.9303245,77.5180617,101.88571579575584,3.6111112,5.0971413,122.21385,1730973159907,,,1737019104329518,,1,,,
FLP,12.9303245,77.5180617,101.52329491811987,3.6111112,5.9874816,122.19788,1730973160169,,,1737019366737864,,1,,,
FLP,12.9303245,77.5180617,101.09800374000248,3.6111112,6.949227,122.67825,1730973160432,,,1737019629342249,,1,,,
GPS,12.9303245,77.5180617,101.8224593033802,3.6111112,5.1642466,122.83315,1730973160700,,,1737019897968902,,1,,,
FLP,12.9303245,77.5180617,101.8224593033802,3.6111112,5.1642466,122.83315,1730973160700,,,1737019897968902,,1,,,
FLP,12.930308,77.5180906,100.64757512097796,3.6111112,6.930096,121.61095,1730973160975,,,1737020172408287,,1,,,
FLP,12.930308,77.5180906,101.79549647621536,3.6111112,6.525887,120.79356,1730973161239,,,1737020436738479,,1,,,
FLP,12.930308,77.5180906,101.17918124712024,3.6111112,5.03217,121.83144,1730973161506,,,1737020703111440,,1,,,
GPS,12.930308,77.5180906,101.32929913076316,3.6111112,5.7883368,121.09979,1730973161647,,,1737020844067479,,1,,,
FLP,12.930308,77.5180906,101.41226177381544,3.6111112,5.4435635,121.233665,1730973161786,,,1737020983926940,,1,,,
FLP,12.9302915,77.5181194,100.33069664028277,3.6111112,5.380654,120.74264,1730973162063,,,1737021260290132,,1,,,
FLP,12.9302915,77.5181194,100.90472794839192,3.6111112,6.1617317,121.163956,1730973162329,,,1737021526895940,,1,,,
GPS,12.9302915,77.5181194,100.0943216636548,3.6111112,5.7730274,121.17394,1730973162596,,,1737021793055555,,1,,,
FLP,12.9302915,77.5181194,100.0943216636548,3.6111112,5.7730274,121.17394,1730973162596,,,1737021793055555,,1,,,
FLP,12.930266,77.5181641,100.54084335584132,5.5555553,6.4349694,122.88559,1730973162863,,,1737022060112632,,1,,,
FLP,12.930266,77.5181641,101.4082322093048,5.5555553,6.776966,122.939476,1730973163129,,,1737022326246708,,1,,,
FLP,12.930266,77.5181641,100.5731430953138,5.5555553,5.098455,123.00127,1730973163401,,,1737022598929708,,1,,,
GPS,12.930266,77.5181641,101.87781006831467,5.5555553,6.808506,122.26801,1730973163537,,,1737022734877631,,1,,,
FLP,12.930266,77.5181641,101.56894846210784,5.5555553,6.522383,122.219505,1730973163678,,,1737022876012439,,1,,,
FLP,12.9302406,77.5182086,100.03539217715152,5.5555553,5.9704714,122.433876,1730973163951,,,1737023148439669,,1,,,
FLP,12.9302406,77.5182086,100.2050840316612,5.5555553,6.4580326,123.05999,1730973164225,,,1737023422591515,,1,,,
GPS,12.9302406,77.5182086,100.42968018676476,5.5555553,5.088826,123.02475,1730973164499,,,1737023696919823,,1,,,
FLP,12.9302406,77.5182086,100.42968018676476,5.5555553,5.088826,123.02475,1730973164499,,,1737023696919823,,1,,,
FLP,12.9302406,77.5182086,100.64102772016405,5.5555553,5.9153895,122.127785,1730973164774,,,1737023971574938,,1,,,
FLP,12.9302371,77.5182146,101.65302743902087,5.5555553,6.3240995,121.57918,1730973165043,,,1737024240841668,,1,,,
FLP,12.9302371,77.5182146,101.5045006369588,5.5555553,5.3322816,120.358215,1730973165318,,,1737024515139591,,1,,,
GPS,12.9302371,77.5182146,100.29467711241232,5.5555553,5.457526,121.85201,1730973165448,,,1737024645524284,,1,,,
FLP,12.9302371,77.5182146,100.7567031028198,5.5555553,6.8911376,120.678734,1730973165580,,,1737024777858630,,1,,,
FLP,12.9302371,77.5182146,100.39482256100683,5.5555553,5.436021,122.28686,1730973165851,,,1737025048958322,,1,,,
FLP,12.9302206,77.5182633,101.31309723199593,5.5555553,5.1962357,111.99642,1730973166122,,,1737025319497052,,1,,,
GPS,12.9302206,77.5182633,101.32911121542902,5.5555553,6.5705414,109.47666,1730973166386,,,1737025583960667,,1,,,
FLP,12.9302206,77.5182633,101.32911121542902,5.5555553,6.5705414,109.47666,1730973166386,,,1737025583960667,,1,,,
FLP,12.9302206,77.5182633,100.28412778826898,5.5555553,6.810964,111.9611,1730973166657,,,1737025855001783,,1,,,
FLP,12.9302091,77.5182973,100.52152952301913,3.8888888,6.674318,111.26546,1730973166923,,,1737026120831513,,1,,,
FLP,12.9302091,77.5182973,100.34180577026476,3.8888888,6.154604,109.500435,1730973167187,,,1737026384068167,,1,,,
GPS,12.9302091,77.5182973,101.88864023554486,3.8888888,5.8245215,111.14656,1730973167349,,,1737026546473013,,1,,,
FLP,12.9302091,77.5182973,101.88864023554486,3.8888888,5.8245215,111.14656,1730973167349,,,1737026546473013,,1,,,
FLP,12.9302091,77.5182973,101.55466944208828,3.8888888,6.030522,111.443436,1730973167615,,,1737026812958744,,1,,,
FLP,12.9301975,77.5183314,100.1374298809347,3.8888888,5.3149157,109.42962,1730973167887,,,1737027084215282,,1,,,
FLP,12.9301975,77.5183314,101.53118874651904,3.8888888,5.00152,109.14315,1730973168159,,,1737027356609397,,1,,,
GPS,12.9301975,77.5183314,101.53385670593464,3.8888888,5.1491165,111.31241,1730973168291,,,1737027488728974,,1,,,
FLP,12.9301975,77.5183314,101.41909335990262,3.8888888,5.8250623,111.58959,1730973168425,,,1737027622344435,,1,,,
FLP,12.9301975,77.5183314,100.86574740937948,3.8888888,5.293353,109.70471,1730973168688,,,1737027885699358,,1,,,
FLP,12.9301901,77.5183533,100.80537950919964,2.5,6.15639,109.102844,1730973168955,,,1737028152154819,,1,,,
GPS,12.9301901,77.5183533,100.32528043897943,2.5,5.2633986,109.569115,1730973169220,,,1737028417122435,,1,,,
FLP,12.9301901,77.5183533,100.32528043897943,2.5,5.2633986,109.569115,1730973169220,,,1737028417122435,,1,,,
FLP,12.9301901,77.5183533,101.06890727612578,2.5,5.2083073,109.57461,1730973169492,,,1737028689323819,,1,,,
FLP,12.9301901,77.5183533,101.42561850852034,2.5,6.3001223,112.00725,1730973169762,,,1737028959366588,,1,,,
FLP,12.9301827,77.5183752,100.99106088910816,2.5,5.8381166,111.48727,1730973170035,,,1737029233032473,,1,,,
GPS,12.9301827,77.5183752,101.04711108839476,2.5,6.2113514,109.40031,1730973170173,,,1737029370066780,,1,,,
FLP,12.9301827,77.5183752,100.3491596363125,2.5,5.682472,110.94968,1730973170310,,,1737029507685434,,1,,,
FLP,12.9301827,77.5183752,101.03761613142426,2.5,6.4175105,110.45364,1730973170580,,,1737029777377357,,1,,,
FLP,12.9301827,77.5183752,100.82667697364305,2.5,6.7041802,109.950615,1730973170855,,,1737030052631241,,1,,,
GPS,12.9301753,77.5183971,101.59734901436175,2.5,6.8770766,111.9931,1730973171133,,,1737030330087779,,1,,,
FLP,12.9301753,77.5183971,101.59734901436175,2.5,6.8770766,111.9931,1730973171133,,,1737030330087779,,1,,,
FLP,12.9301753,77.5183971,101.30058447010276,2.5,5.5936627,111.27983,1730973171403,,,1737030600648625,,1,,,
FLP,12.9301753,77.5183971,101.08239425216374,2.5,6.993157,110.65182,1730973171669,,,1737030866577241,,1,,,
FLP,12.9301678,77.5184191,100.75924774974222,2.5,5.9418664,111.51815,1730973171934,,,1737031131530856,,1,,,
GPS,12.9301678,77.5184191,100.38172406889412,2.5,5.0815687,110.51856,1730973172067,,,1737031264149779,,1,,,
FLP,12.9301678,77.5184191,101.73013620804396,2.5,6.571778,111.998764,1730973172201,,,1737031398384663,,1,,,
FLP,12.9301678,77.5184191,100.14169337345508,2.5,6.469539,110.82033,1730973172465,,,1737031662491278,,1,,,
FLP,12.9301678,77.5184191,101.92493003421896,2.5,6.0222707,111.644875,1730973172730,,,1737031927794778,,1,,,
GPS,12.9301678,77.5184191,100.15933518743222,1.1111112,5.0220537,109.2033,1730973172995,,,1737032192881278,,1,,,
FLP,12.9301678,77.5184191,100.15933518743222,1.1111112,5.0220537,109.2033,1730973172995,,,1737032192881278,,1,,,
FLP,12.9301678,77.5184191,101.27396813229409,1.1111112,5.588586,109.95551,1730973173267,,,1737032464786009,,1,,,
FLP,12.9301678,77.5184191,101.76610178360532,1.1111112,6.674037,111.81839,1730973173545,,,1737032742774278,,1,,,
FLP,12.9301678,77.5184191,100.52512055496844,1.1111112,6.219194,111.55503,1730973173821,,,1737033018330662,,1,,,
GPS,12.9301602,77.5184259,101.8404546464816,1.1111112,6.318513,141.34935,1730973173958,,,1737033156012816,,1,,,
FLP,12.9301602,77.5184259,100.33061529858492,1.1111112,6.757719,140.27791,1730973174098,,,1737033295940970,,1,,,
FLP,12.9301602,77.5184259,100.70559470844992,1.1111112,6.7068696,139.16199,1730973174371,,,1737033568414008,,1,,,
FLP,12.9301602,77.5184259,100.82383655791726,1.1111112,6.4980407,141.78606,1730973174647,,,1737033844455546,,1,,,
GPS,12.9301602,77.5184259,100.58877576328555,1.1111112,6.3175216,139.80144,1730973174912,,,1737034109782700,,1,,,
